,id,username,model_name,timestamp,stepname,app_name,accelerometer_x,accelerometer_y,accelerometer_z,lat,lon
1968,23135,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 23:25:02,1.Propellers,Drone_Fundamentals,0.1643484,-0.1934804,-0.9718435,0.0,0.0
1969,23134,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 19:31:36,Canopy,Drone_Fundamentals,0.09667978,-0.6199954000000001,-0.7689213,0.0,0.0
1970,23133,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 19:31:20,Propguard,Drone_Fundamentals,0.01232945,-0.5312495,-0.8594970999999999,0.0,0.0
1971,23132,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 19:31:05,Propguard,Drone_Fundamentals,-0.0502934,-0.2270509,-1.044677,0.0,0.0
1972,23131,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 19:30:32,ESP,Drone_Fundamentals,-0.05835018,-0.5515143,-0.820556,0.0,0.0
1973,23130,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 18:59:59,ESP,Drone_Fundamentals,-0.1430662,-0.27624570000000004,-1.028565,0.0,0.0
1974,23129,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 18:59:51,ESP,Drone_Fundamentals,-0.006225409,-0.4541017,-0.921997,0.0,0.0
1975,23128,drone_ar_20_001,pluto_functionality_bundle,2020-01-18 18:59:50,ESP,Drone_Fundamentals,0.006104045,-0.4681396,-0.8981939,0.0,0.0
1976,23127,drone_ar_20_016,pluto_functionality_bundle,2020-01-18 18:36:58,Charging Port,Drone_Fundamentals,0.8664349,-0.12222870000000001,-0.5142335,72.98174,19.21422
1977,23126,drone_ar_20_016,pluto_functionality_bundle,2020-01-18 18:36:43,Motors,Drone_Fundamentals,0.46044650000000004,-0.09098002,-0.9310858,72.98174,19.21421
1978,23125,drone_ar_20_016,drona_pluto_bundle,2020-01-18 18:36:33,Step 2,Drone_Fundamentals,0.4096675,-0.10129450000000001,-0.9107008,72.98174,19.21421
1979,23124,drone_ar_20_016,drona_pluto_bundle,2020-01-18 18:36:00,Step 1,Drone_Fundamentals,0.01130814,-0.2908005,-0.9586114,72.98174,19.21421
1980,23123,drone_ar_20_016,drona_pluto_bundle,2020-01-18 18:35:42,Screws,Drone_Fundamentals,0.1000494,-0.2444158,-0.9763718000000001,72.98174,19.21421
1981,23122,drone_ar_20_016,drona_pluto_bundle,2020-01-18 18:35:39,Primus X,Drone_Fundamentals,0.1382558,-0.22885250000000001,-1.004752,72.98174,19.21421
1982,23121,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:47:34,4.Pitch,Drone_Fundamentals,-0.05951895,-0.2486538,-0.9777027,0.0,0.0
1983,23120,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:47:28,4.Pitch,Drone_Fundamentals,-0.04340636,-0.3902493,-0.8776094000000001,0.0,0.0
1984,23119,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:47:15,3.Roll,Drone_Fundamentals,0.030076799999999997,-0.8294393,-0.49041899999999994,0.0,0.0
1985,23118,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:46:45,1.Propellers,Drone_Fundamentals,-0.2020909,-0.9178146,-0.29145290000000007,0.0,0.0
1986,23117,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:46:37,2.Throttle,Drone_Fundamentals,-0.1417908,-0.9202558000000001,-0.2934059,0.0,0.0
1987,23116,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:46:37,2.Throttle,Drone_Fundamentals,-0.160833,-0.9305093000000001,-0.32880479999999995,0.0,0.0
1988,23115,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:46:16,2.Throttle,Drone_Fundamentals,-0.07758458,-0.48546000000000006,-0.8346424000000001,0.0,0.0
1989,23114,drone_ar_20_019,pluto_functionality_bundle,2020-01-18 17:45:48,Battery,Drone_Fundamentals,-0.02802617,-0.7127452,-0.680108,0.0,0.0
1990,23113,drone_ar_20_019,pluto_functionality_bundle,2020-01-18 17:45:40,Charging Port,Drone_Fundamentals,-0.06733111,-0.7666979,-0.6129723000000001,0.0,0.0
1991,23112,drone_ar_20_019,pluto_functionality_bundle,2020-01-18 17:45:39,Charging Port,Drone_Fundamentals,-0.02924681,-0.7237311,-0.6234699,0.0,0.0
1992,23111,drone_ar_20_019,pluto_functionality_bundle,2020-01-18 17:45:28,Power Switch,Drone_Fundamentals,-0.1220163,-0.8455520000000001,-0.5067757,0.0,0.0
1993,23110,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:44:56,1.Propellers,Drone_Fundamentals,-0.10907739999999999,-0.47423009999999993,-0.839525,0.0,0.0
1994,23109,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:44:43,2.Throttle,Drone_Fundamentals,-0.1012652,-0.7256840999999999,-0.6722959,0.0,0.0
1995,23108,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:44:30,5.Yaw,Drone_Fundamentals,-0.1415467,-0.6434123,-0.7731216999999999,0.0,0.0
1996,23107,drone_ar_20_019,pluto_flying_principles_bundle,2020-01-18 17:44:27,1.Propellers,Drone_Fundamentals,-0.1620536,-0.6160696999999999,-0.7482204000000001,0.0,0.0
1997,23106,drone_ar_20_019,drona_pluto_bundle,2020-01-18 17:44:16,Screws,Drone_Fundamentals,-0.1801192,-0.6407269,-0.7137979999999999,0.0,0.0
1998,23105,drone_ar_20_019,drona_pluto_bundle,2020-01-18 17:44:15,Frame,Drone_Fundamentals,-0.1798751,-0.6888204000000001,-0.6532536999999999,0.0,0.0
1999,23104,drone_ar_20_019,drona_pluto_bundle,2020-01-18 17:44:06,Screws,Drone_Fundamentals,-0.05463635,-0.3243341,-0.9696465,0.0,0.0
2000,23103,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:06:36,Step 2,Drone_Fundamentals,0.001342796,-0.7202149999999999,-0.6921392,0.0,0.0
2001,23102,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:06:27,Step 1,Drone_Fundamentals,0.03051711,-0.67395,-0.7452396,0.0,0.0
2002,23101,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:06:08,Step 1,Drone_Fundamentals,0.04687496,-0.6881108,-0.729126,0.0,0.0
2003,23100,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:05:56,Step 4,Drone_Fundamentals,0.03723109,-0.6738286,-0.7591545999999999,0.0,0.0
2004,23099,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:05:49,Step 3,Drone_Fundamentals,0.002075655,-0.7031243,-0.7342529000000001,0.0,0.0
2005,23098,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:05:45,Step 2,Drone_Fundamentals,0.01306076,-0.7016602,-0.7382813,0.0,0.0
2006,23097,drone_ar_20_001,drona_pluto_bundle,2020-01-18 16:05:39,Step 1,Drone_Fundamentals,0.01818921,-0.5582268,-0.8096923,0.0,0.0
2007,23096,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:01:07,Step 3,Drone_Fundamentals,0.07966457,-0.9036281999999999,-0.3484692,72.88844,19.08181
2008,23095,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:01:05,Step 2,Drone_Fundamentals,0.09876776,-0.9231585999999999,-0.3315632,72.88844,19.08181
2009,23094,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:56,Step 2,Drone_Fundamentals,0.07679605,-0.897647,-0.44337479999999996,72.88844,19.08181
2010,23093,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:36,Step 2,Drone_Fundamentals,0.1136597,-0.7878494,-0.6899462,72.88755,19.08153
2011,23092,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:26,Step 4,Drone_Fundamentals,0.009538193,-0.8762856,-0.44422920000000005,72.88755,19.08153
2012,23091,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:24,Step 3,Drone_Fundamentals,0.01301705,-0.8751259,-0.45350609999999997,72.88844,19.08181
2013,23090,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:20,Step 2,Drone_Fundamentals,0.08637816,-0.8594405999999999,-0.4819473,72.88844,19.08181
2014,23089,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:18,Step 1,Drone_Fundamentals,0.12556099999999998,-0.8140934,-0.5849701999999999,72.88844,19.08181
2015,23088,drone_ar_20_016,drona_pluto_bundle,2020-01-18 16:00:06,Step 1,Drone_Fundamentals,0.03285262,-0.6375263000000001,-0.768373,72.88844,19.08181
2016,23087,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:59:58,Step 1,Drone_Fundamentals,-0.06583698,-0.8009714,-0.7340116999999999,72.88828,19.08124
2017,23086,drone_ar_20_004,pluto_functionality_bundle,2020-01-18 15:52:50,Propguard,Drone_Fundamentals,-0.8383156999999999,0.1268188,-0.5227617,0.0,0.0
2018,23085,drone_ar_20_004,pluto_functionality_bundle,2020-01-18 15:52:49,Propeller,Drone_Fundamentals,-0.8462495999999999,0.1230347,-0.5336254,0.0,0.0
2019,23084,drone_ar_20_004,pluto_functionality_bundle,2020-01-18 15:52:46,Propguard,Drone_Fundamentals,-0.7374845999999999,0.08140801,-0.6901195999999999,0.0,0.0
2020,23083,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:51:19,Step 3,Drone_Fundamentals,0.005693144,-0.7146714,-0.6763359,72.88844,19.08181
2021,23082,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:51:11,Step 2,Drone_Fundamentals,0.02314845,-0.721324,-0.6716974,72.88844,19.08181
2022,23081,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:51:00,Step 1,Drone_Fundamentals,-0.06504356,-0.7046621,-0.6110312,72.88755,19.08153
2023,23080,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:41,Step 1,Drone_Fundamentals,-0.07670078,-0.7385351,-0.6398385,72.88755,19.08153
2024,23079,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:33,Step 4,Drone_Fundamentals,-0.06296846,-0.7091784000000001,-0.6819509,72.88755,19.08153
2025,23078,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:31,Step 4,Drone_Fundamentals,-0.06986512,-0.7263286999999999,-0.6740776999999999,72.88755,19.08153
2026,23077,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:28,Step 3,Drone_Fundamentals,-0.06852242,-0.7277935000000001,-0.6711482,72.88755,19.08153
2027,23076,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:25,Step 2,Drone_Fundamentals,-0.05479009,-0.747568,-0.6424629,72.88755,19.08153
2028,23075,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:23,Step 1,Drone_Fundamentals,-0.05991683,-0.7371924,-0.6583313000000001,72.88844,19.08181
2029,23074,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:19,Step 3,Drone_Fundamentals,-0.0366024,-0.7116808000000001,-0.6704768,72.88844,19.08181
2030,23073,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:13,Step 4,Drone_Fundamentals,-0.04972439,-0.7594693,-0.6268994999999999,72.88844,19.08181
2031,23072,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:50:03,Step 4,Drone_Fundamentals,-0.04240049,-0.7678918,-0.624092,72.88844,19.08181
2032,23071,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:54,Step 3,Drone_Fundamentals,-0.0516164,-0.7174179,-0.6812795,72.88844,19.08181
2033,23070,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:52,Step 2,Drone_Fundamentals,-0.05851308,-0.7322488,-0.6792655,72.88844,19.08181
2034,23069,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:50,Step 1,Drone_Fundamentals,-0.04539109,-0.7407323,-0.6317822,72.88844,19.08181
2035,23068,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:50,Step 1,Drone_Fundamentals,-0.05240983,-0.7459812,-0.6378855,72.88844,19.08181
2036,23067,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:49:40,Step 2,Drone_Fundamentals,0.46130109999999996,-0.7748293,-0.48982659999999995,0.0,0.0
2037,23066,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:45,Screws,Drone_Fundamentals,-0.01279971,-0.7370093000000001,-0.6578431,72.88844,19.08181
2038,23065,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:44,Frame,Drone_Fundamentals,0.01301705,-0.7469577,-0.6414863000000001,72.88844,19.08181
2039,23064,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:43,Dampers,Drone_Fundamentals,0.02253812,-0.7641689,-0.6384348000000001,72.88844,19.08181
2040,23063,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:49:43,Primus X,Drone_Fundamentals,-0.02238182,-0.7934033,-0.6283643,72.88844,19.08181
2041,23062,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:49:36,Step 1,Drone_Fundamentals,0.49255109999999996,-0.6705813,-0.6726880999999999,0.0,0.0
2042,23061,drone_ar_20_018,pluto_functionality_bundle,2020-01-18 15:49:28,Propeller,Drone_Fundamentals,0.4053923,-0.7101324,-0.5794252,0.0,0.0
2043,23060,drone_ar_20_018,pluto_functionality_bundle,2020-01-18 15:49:26,Propeller,Drone_Fundamentals,0.4451876,-0.5980719,-0.6726880999999999,0.0,0.0
2044,23059,drone_ar_20_018,pluto_functionality_bundle,2020-01-18 15:49:24,Propeller,Drone_Fundamentals,0.48156450000000006,-0.4554943,-0.8245439,0.0,0.0
2045,23058,drone_ar_20_018,pluto_functionality_bundle,2020-01-18 15:49:24,Propguard,Drone_Fundamentals,0.4605683,-0.44426329999999997,-0.7779116999999999,0.0,0.0
2046,23057,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:46:55,Step 3,Drone_Fundamentals,-0.0006130495999999999,-0.7513918,-0.6094553,0.0,0.0
2047,23056,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:46:50,Step 2,Drone_Fundamentals,-0.02771327,-0.7543218,-0.6626786,0.0,0.0
2048,23055,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:46:48,Step 3,Drone_Fundamentals,-0.02844612,-0.7291758,-0.7036938,0.0,0.0
2049,23054,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:46:46,Step 4,Drone_Fundamentals,0.04943607,-0.6329846,-0.75594,0.0,0.0
2050,23053,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:46:27,Step 1,Drone_Fundamentals,0.05897455,-0.7034414000000001,-0.8112788000000001,72.88844,19.08181
2051,23052,drone_ar_20_006,pluto_flying_principles_bundle,2020-01-18 15:46:21,1.Propellers,Drone_Fundamentals,0.01950245,-0.7013303000000001,-0.70028,0.0,0.0
2052,23051,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:46:14,Step 2,Drone_Fundamentals,0.08729364,-0.7659388,-0.6215897,72.88844,19.08181
2053,23050,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:46:08,Step 1,Drone_Fundamentals,0.02705453,-0.7133898,-0.6458805999999999,72.88844,19.08181
2054,23049,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:45:15,Step 4,Drone_Fundamentals,-0.04724372,-0.785816,-0.624836,0.0,0.0
2055,23048,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:45:13,Step 2,Drone_Fundamentals,-0.10350419999999999,-0.761045,-0.6403163000000001,0.0,0.0
2056,23047,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:45:12,Step 1,Drone_Fundamentals,-0.1345099,-0.7811854,-0.5991781999999999,0.0,0.0
2057,23046,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:45:06,Step 4,Drone_Fundamentals,-0.02307494,-0.7960698,-0.6289858,0.0,0.0
2058,23045,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:45:02,Step 3,Drone_Fundamentals,-0.03332874,-0.7975355,-0.6238589,0.0,0.0
2059,23044,drone_ar_20_018,drona_pluto_bundle,2020-01-18 15:44:57,Step 2,Drone_Fundamentals,-0.0518836,-0.7794691999999999,-0.6267887,0.0,0.0
2060,23043,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:44:58,Step 4,Drone_Fundamentals,-0.1067998,-0.8103613000000001,-0.5470534,0.0,0.0
2061,23042,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:44:53,Step 3,Drone_Fundamentals,-0.09654597,-0.8521094000000001,-0.5193433,0.0,0.0
2062,23041,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:44:45,Step 2,Drone_Fundamentals,-0.1291387,-0.8419769,-0.5125079,0.0,0.0
2063,23040,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:44:41,Step 1,Drone_Fundamentals,-0.12352329999999999,-0.6381193000000001,-0.777767,0.0,0.0
2064,23039,drone_ar_20_018,pluto_functionality_bundle,2020-01-18 15:44:36,Motors,Drone_Fundamentals,-0.14807479999999998,-0.7633557,-0.6743965999999999,0.0,0.0
2065,23038,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:43:52,Screws,Drone_Fundamentals,-0.08005755,-0.6417986,-0.7574481,72.88844,19.08181
2066,23037,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:43:48,Frame,Drone_Fundamentals,-0.05302015,-0.6245874,-0.7641618,72.88844,19.08181
2067,23036,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:42:29,Dampers,Drone_Fundamentals,0.03157093,-0.7324929,-0.6251296,72.88844,19.08181
2068,23035,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:42:27,Primus X,Drone_Fundamentals,0.07716223,-0.7467746,-0.7468895000000001,72.88844,19.08181
2069,23034,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:42:12,Step 2,Drone_Fundamentals,0.06373508,-0.8190980999999999,-0.6503971,72.88681,19.08146
2070,23033,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:42:02,Step 1,Drone_Fundamentals,0.01625177,-0.7788166,-0.5717871999999999,72.88828,19.08124
2071,23032,drone_ar_20_016,drona_pluto_bundle,2020-01-18 15:41:51,Step 1,Drone_Fundamentals,0.0013598339999999999,-0.7473848000000001,-0.6379465,72.88828,19.08124
2072,23031,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:40:29,Step 1,Drone_Fundamentals,-0.16881110000000002,-0.8041359,-0.6766930999999999,0.0,0.0
2073,23030,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:50,Step 4,Drone_Fundamentals,0.04125948,-0.8753663,-0.5294196999999999,0.0,0.0
2074,23029,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:45,Step 3,Drone_Fundamentals,0.0413824,-0.8764648000000002,-0.5319824000000001,0.0,0.0
2075,23028,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:40,Step 2,Drone_Fundamentals,0.05407751,-0.8706050999999999,-0.5236813,0.0,0.0
2076,23027,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:31,Step 1,Drone_Fundamentals,0.07165523,-0.8505860999999999,-0.6083988,0.0,0.0
2077,23026,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:13,Step 4,Drone_Fundamentals,0.04418936,-0.8387452,-0.5402834,0.0,0.0
2078,23025,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:07,Step 3,Drone_Fundamentals,0.0465093,-0.8547359,-0.5889897,0.0,0.0
2079,23024,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:39:05,Step 2,Drone_Fundamentals,0.03601122,-0.8537601999999999,-0.5651851,0.0,0.0
2080,23023,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:38:57,Step 1,Drone_Fundamentals,0.07885778,-0.8408208,-0.5961908,0.0,0.0
2081,23022,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:38:44,Screws,Drone_Fundamentals,0.01086374,-0.8533930000000001,-0.5335694000000001,0.0,0.0
2082,23021,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:38:34,Frame,Drone_Fundamentals,0.01293939,-0.8773190999999999,-0.5567626,0.0,0.0
2083,23020,drone_ar_20_006,drona_pluto_bundle,2020-01-18 15:38:24,Screws,Drone_Fundamentals,-0.03637376,-0.9133661,-0.4082117,0.0,0.0
2084,23019,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:38:24,Dampers,Drone_Fundamentals,0.02026331,-0.8100579000000001,-0.6136471,0.0,0.0
2085,23018,drone_ar_20_006,drona_pluto_bundle,2020-01-18 15:38:20,Frame,Drone_Fundamentals,-0.02514904,-0.9155616,-0.3950358,0.0,0.0
2086,23017,drone_ar_20_006,drona_pluto_bundle,2020-01-18 15:38:13,Dampers,Drone_Fundamentals,-0.03320115,-0.9419134,-0.3486758,0.0,0.0
2087,23016,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:38:05,Primus X,Drone_Fundamentals,0.0721438,-0.6285408,-0.7801507,0.0,0.0
2088,23015,drone_ar_20_006,drona_pluto_bundle,2020-01-18 15:38:02,Primus X,Drone_Fundamentals,-0.0693135,-0.6696104,-0.7634755,0.0,0.0
2089,23014,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:37:53,Primus X,Drone_Fundamentals,0.25964360000000003,-0.01904344,-0.9588625,0.0,0.0
2090,23013,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:37:52,Primus X,Drone_Fundamentals,0.2633063,0.01672349,-0.9962165000000001,0.0,0.0
2091,23012,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:37:51,Primus X,Drone_Fundamentals,0.2855224,0.06079149,-0.9904780999999999,0.0,0.0
2092,23011,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:36:44,Dampers,Drone_Fundamentals,-0.0854364,-0.5927100000000001,-0.7971760999999999,0.0,0.0
2093,23010,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:36:37,Dampers,Drone_Fundamentals,-0.10289269999999999,-0.5223976,-0.864193,0.0,0.0
2094,23009,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:36:11,Primus X,Drone_Fundamentals,-0.27440190000000003,-0.7987647,-0.5919755999999999,0.0,0.0
2095,23008,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:30:06,Frame,Drone_Fundamentals,-0.25160079999999996,-0.8489880999999999,-0.5678255,0.0,0.0
2096,23007,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:48,Dampers,Drone_Fundamentals,-0.18861229999999998,-0.7945449,-0.6020054,0.0,0.0
2097,23006,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:35,Frame,Drone_Fundamentals,-0.1366105,-0.8638818000000001,-0.7296908000000001,0.0,0.0
2098,23005,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:27,Dampers,Drone_Fundamentals,-0.05238151,-0.8133441,-0.6745148,0.0,0.0
2099,23004,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:23,Step 4,Drone_Fundamentals,-0.08119017,-0.7847797,-0.6964880999999999,0.0,0.0
2100,23003,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:23,Step 2,Drone_Fundamentals,-0.08216732,-0.7974748,-0.6693879,0.0,0.0
2101,23002,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:23,Step 2,Drone_Fundamentals,-0.07288910000000001,-0.7745259,-0.6603555999999999,0.0,0.0
2102,23001,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:21,Step 1,Drone_Fundamentals,-0.06214829,-0.8167626,-0.7233425,0.0,0.0
2103,23000,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:19,Step 2,Drone_Fundamentals,-0.07630756,-0.7943007,-0.6762233,0.0,0.0
2104,22999,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:19,Step 3,Drone_Fundamentals,-0.07459911,-0.8113914000000001,-0.666458,0.0,0.0
2105,22998,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:17,Step 2,Drone_Fundamentals,-0.09510671,-0.7901509,-0.6984408000000001,0.0,0.0
2106,22997,drone_ar_20_005,drona_pluto_bundle,2020-01-18 15:29:17,Step 2,Drone_Fundamentals,-0.1026749,-0.8218895,-0.6544958000000001,0.0,0.0
2107,22996,drone_ar_20_001,drona_pluto_bundle,2020-01-18 15:28:18,Primus X,Drone_Fundamentals,-0.09191854,-0.930908,-0.4771735,0.0,0.0
2108,22995,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:28:07,Battery,Drone_Fundamentals,-0.04290725,-0.9111613000000002,-0.44867299999999993,0.0,0.0
2109,22994,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:59,Battery,Drone_Fundamentals,-0.008990357,-0.913601,-0.42646940000000005,0.0,0.0
2110,22993,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:58,Battery,Drone_Fundamentals,-0.02485029,-0.9072574000000001,-0.4318374,0.0,0.0
2111,22992,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:56,Battery,Drone_Fundamentals,-0.0077704819999999996,-0.9384886999999998,-0.33960609999999997,0.0,0.0
2112,22991,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:55,Battery,Drone_Fundamentals,0.001501505,-0.9358046999999998,-0.3664449,0.0,0.0
2113,22990,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:54,Battery,Drone_Fundamentals,-0.02045936,-0.9358046999999998,-0.3586371,0.0,0.0
2114,22989,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:51,Charging Port,Drone_Fundamentals,-0.019726499999999998,-0.9267769,-0.3549775,0.0,0.0
2115,22988,drone_ar_20_006,pluto_functionality_bundle,2020-01-18 15:27:45,Power Switch,Drone_Fundamentals,0.02272951,-0.9526402,-0.3659579,0.0,0.0
2116,22987,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:27:37,Frame,Drone_Fundamentals,-0.07054427,-0.7947363000000001,-0.5917313,0.0,0.0
2117,22986,drone_ar_20_004,drona_pluto_bundle,2020-01-18 15:27:34,Dampers,Drone_Fundamentals,-0.06761439,-0.7271095000000001,-0.677913,0.0,0.0
2118,22985,drone_ar_20_006,pluto_flying_principles_bundle,2020-01-18 15:27:26,5.Yaw,Drone_Fundamentals,0.004916844,-0.9267769,-0.3662022,0.0,0.0
2119,22984,drone_ar_20_006,pluto_flying_principles_bundle,2020-01-18 15:27:11,4.Pitch,Drone_Fundamentals,-0.01753104,-0.9270212,-0.3774254,0.0,0.0
2120,22983,drone_ar_20_006,pluto_flying_principles_bundle,2020-01-18 15:26:58,3.Roll,Drone_Fundamentals,-0.01948377,-0.9292166999999999,-0.37230159999999995,0.0,0.0
2121,22982,drone_ar_20_006,pluto_flying_principles_bundle,2020-01-18 15:26:30,2.Throttle,Drone_Fundamentals,-0.036319300000000006,-0.8979853999999999,-0.47282929999999995,0.0,0.0
2122,22981,drone_ar_20_006,pluto_flying_principles_bundle,2020-01-18 15:26:22,1.Propellers,Drone_Fundamentals,-0.05535029,-0.8999366,-0.4196371,0.0,0.0
2123,22980,drone_ar_20_004,pluto_flying_principles_bundle,2020-01-18 15:26:20,5.Yaw,Drone_Fundamentals,-0.20799499999999999,-0.8834806999999999,-0.45403640000000006,0.0,0.0
2124,22979,drone_ar_20_015,drona_pluto_bundle,2020-01-18 15:25:59,Step 2,Drone_Fundamentals,0.06632605,-0.9038917999999999,-0.3688567,0.0,0.0
2125,22978,drone_ar_20_015,drona_pluto_bundle,2020-01-18 15:25:57,Step 2,Drone_Fundamentals,0.08974952,-0.9490318999999999,-0.5086693,0.0,0.0
